"","uniqueid","speakers","doc_id","episode","season","total_theater","twss","etitle","diversity","michael","jim","pam","dwight","jan","phyllis","stanley","oscar","angela","kevin","ryan","toby","kelly","meredith","darryl","creed","david","andy","robert","holly","erin","gabe","nellie","total","episodeCorrected.x","X","Season","EpisodeTitle","About","Ratings","Votes","Viewership","Duration","Date","GuestStars","Director","Writers","episodeCorrected.y"
"169","9x6","Andy Everyone Pam Andy Phyllis Andy Erin Andy Darryl Andy Erin Andy Everyone Andy Darryl Andy Erin Andy Erin Dwight David Dwight Jim David Dwight Jim Dwight David Dwight Dwight David Dwight Erin Dwight Erin Dwight Erin Dwight David Dwight Phyllis Dwight David Dwight Phyllis Dwight Phyllis Nellie Phyllis Dwight Phyllis Meredith Creed Pam Jim Jim Pete Guys in breakroom Kevin Pete Clark Darryl Toby Toby Clark Toby Toby Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Phyllis Dwight Pam Phyllis Dwight Erin Dwight Phyllis Erin Dwight Erin Pam Dwight Pam Dwight Phyllis Dwight Pam Dwight Jim Business partner Jim Kevin Jim Business partner Jim Business partner Jim Business partner Jim Business partner Jim Business partner Jim Kevin Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Nellie Erin Dwight Erin Nellie Dwight Nellie Meredith Phyllis Dwight Phyllis Phyllis Dwight Meredith Nellie Phyllis Pam Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Pete Toby Jim Business partner Jim Hank Business partner Hank Jim Meredith Jim Business partner Jim Hank Secretary Pam Secretary Pam Dwight Pam Dwight Pam  Jan Pam Pam Jan Pam Jan Dwight Pam Jan Molly Jan Molly Jan Dwight Jan Dwight Jan Dwight Pam Jan Pam Jan Pam Dwight Jan Pam Jan Pam Jan Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Angela Oscar Angela Oscar Oscar Pam Jan Dwight Pam Clark Dwight Jan Dwight Jan Pam Clark Dwight Jan Dwight Jan Jim Colin Jim Colin Jim Colin Jim Colin Jim Angela Oscar Angela Oscar Angela Oscar Pam Molly Dwight Pam Dwight Pam Dwight Pam Dwight","09x07","07","09",0.239316239316239,0,"The Whale",2.79777098459703,0,0.0873015873015873,0.174603174603175,0.206349206349206,0.0992063492063492,0.0555555555555556,0,0.0833333333333333,0.0793650793650794,0.0119047619047619,0,0.0198412698412698,0,0.0158730158730159,0.0119047619047619,0.00396825396825397,0.0238095238095238,0.0357142857142857,0,0,0.0714285714285714,0,0.0198412698412698,252,6,170,9,"The Boat","Andy has one last chance to captain the family boat before he sells it, Jim, Pam, and Nellie prank Dwight with a radio interview, and Kevin finds out about Oscar's affair with Angela's husband.",7.7,1955,4.83,22," 8 November 2012","Josh Groban","John Krasinski","Dan Sterling",6
"170","9x7","Oscar Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Oscar Dwight Pam Meredith Jim Pam Jim Jim Pam Jim Pam Jim Pam Jim Pete Angela Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Dwight Dwight Jim David Jim David Jim David Jim Stanley Jim Stanley Jim Stanley Jim Stanley Jim Phyllis Kevin Pete Kevin Pete Kevin Pete Darryl Kevin Darryl Kevin Pete Kevin Angela Dwight Angela Trevor Dwight Angela Trevor Angela Dwight Trevor Angela Trevor Angela Trevor Dwight Trevor Dwight Trevor Dwight Pam Hide Pam Hide Pam Hide Meredith Erin Darryl Pete Meredith Everyone Meredith Darryl Kevin Pete Dwight Trevor Angela Trevor Angela Trevor Angela Trevor Dwight Angela Dwight Angela Dwight Trevor Dwight Trevor Dwight Dwight Trevor Angela Trevor Dwight Angela Dwight Angela Dwight Angela Dwight Trevor Jim Stanley Waiter Stanley Waiter Stanley Phyllis Oscar Angela Oscar Pete Everyone Pete Nellie Darryl Pete Darryl Kevin Nellie Kevin Everyone Nellie Pete Kevin Pete Jim Phyllis Jim Phyllis Jim Phyllis Pete Pete Kevin Erin Pete Erin Pete Nellie Everyone Meredith Pam Meredith Pam Nellie Everyone Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Dwight Oscar Dwight Oscar Dwight Meredith Trevor Kevin Angela Kevin Angela Kevin Jim Stanley Jim Phyllis Jim Stanley Jim Phyllis Jim Phyllis Jim Stanley Phyllis Dwight Oscar Dwight Oscar Dwight Dwight Trevor Dwight Trevor Oscar Dwight Trevor Dwight Trevor Dwight Erin Nellie Creed Pam Pete Pam Nellie Pam Nellie  Erin Everyone Kevin Creed Pete Dwight Trevor Oscar Dwight Oscar Dwight Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Dwight Pete Pete Nellie Pam Pete Pam Meredith Pete Everyone Kevin Erin Angela Dwight Angela Dwight Angela Dwight Jim Phyllis Stanley Jim Stanley Phyllis Jim Stanley Jim Stanley Phyllis Jim Pam Hide Pam Dwight Toby Angela Toby Angela Toby Angela Toby Angela Dwight Toby Dwight Angela Dwight Toby Dwight Toby Dwight Toby","09x08","08","09",0.149090909090909,0,"The Target",2.63546978088322,0,0.112403100775194,0.0658914728682171,0.22093023255814,0,0.0465116279069767,0.0542635658914729,0.0852713178294574,0.189922480620155,0.062015503875969,0,0.0310077519379845,0,0.0310077519379845,0.0232558139534884,0.00775193798449612,0.0116279069767442,0,0,0,0.0232558139534884,0,0.0348837209302326,258,7,171,9,"The Whale","The office trains Dwight to sell to a female client without being offensive, only to discover that the client is Jan Levinson. Angela and Oscar both think the senator is cheating on them, ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",7.6,1872,4.16,22," 15 November 2012","","See full summary","Carrie Kemper",7
"171","9x8","Jim Pam Jim Jim Dwight Jim Dwight  Erin Angela Nellie Erin Kevin Angela Kevin Angela Oscar Oscar Phyllis Meredith Nellie Kevin Dwight Jim Kevin Angela Jim Stanley Meredith Creed Creed Dwight Phyllis Angela Nellie Dwight Jim Angela Pam Jim Pete Erin Pete Erin Pete Erin Pete Erin Kevin Erin Kevin Pete Erin Kevin Pete Kevin Pete Kevin Pete Kevin Erin Pete Erin Pete Erin Pete Erin Pete Erin Jim Stanley Darryl Jim Darryl Jim Darryl Darryl Darryl Jim Darryl  Toby Nellie Toby Nellie  Toby Stanley Toby Pam Phyllis Pam Angela Pam Angela Oscar  Pam Dwight Pam Dwight Pam Dwight Pam Dwight Jim Dwight Meredith Dwight Pam Dwight Pam Dwight Stanley Dwight Jim Meredith Dwight Oscar Dwight Jim Pam Jim  Dwight Kevin Pete Erin Pete Erin Erin  Pete Erin Pete Erin Pete Erin Pete Erin Pete Toby Kevin Phyllis Kevin  Phyllis Dwight Jim Dwight Dwight Dwight Jim Dwight Jim Pam Dwight Phyllis Dwight Oscar Angela Pam Dwight Oscar Stanley Dwight   Pete Erin  Darryl Dwight Phyllis Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Phyllis Dwight Phyllis Dwight  Oscar Dwight Jim Pam  Dwight  Jim Dwight Pam Jim Dwight Jim Dwight Jim Dwight Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim  Jim Dwight Jim Meredith  Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim  Pam Dwight  Phyllis  Angela Nellie Toby Darryl  Darryl Pam Dwight Pam Dwight Pam Dwight Pam Dwight Darryl Erin Pete Erin Pete Erin   Pam Dwight Jim Pam Jim Pam  Jim Dwight Pam Jim Dwight Jim  Dwight  Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl  Dwight  Toby Nellie Toby Nellie Toby Nellie Toby Nellie Toby Nellie ","09x09","09","09",0.428571428571429,0,"Dwight Christmas",2.3657979789184,0,0.21455938697318,0.118773946360153,0.226053639846743,0,0.0383141762452107,0.0191570881226054,0.0268199233716475,0.0383141762452107,0.0498084291187739,0,0.0421455938697318,0,0.0191570881226054,0.0651340996168582,0.00766283524904215,0,0,0,0,0.0919540229885057,0,0.0421455938697318,261,8,172,9,"The Target","Angela orders a hit on Oscar for cheating with her husband, the office makes a tower with their customer complaint cards, Jim wines and dines Stanley and Phyllis in exchange for a favor, and Pam begins her mural.",7.8,1928,3.88,22," 29 November 2012","","Brent Forrester","Graham Wagner",8
"172","9x9","Kevin Jim Kevin Jim Jim Darryl Kevin Jim Kevin Jim Jim Erin Pam Erin Pam Jim Jim Pam Jim Worker Jim Pam Jim Pam Jim Pam Jim Val Darryl Val Darryl Darryl Darryl Val Pam Meredith Pam Meredith Pam Meredith Erin Erin Angela Dwight Pam Dwight Dwight Dwight Erin Dwight Pam Angela Erin Angela Pam Oscar Meredith Erin Angela Erin Erin Pam Erin Oscar Phyllis Dwight Nellie Dwight Darryl Phyllis Darryl Nellie Kevin Darryl Kevin Pam Angela Stanley Erin Stanley Erin Stanley Pam Jim Limo Driver Jim Limo Driver Jim Pam Meredith Pam Meredith Pam Meredith Pam Pam Dwight Erin Dwight Erin Angela Dwight Erin Angela Pam Meredith Angela Oscar Meredith Angela Creed Meredith Erin Pam Angela Oscar Pam Meredith Pam Dwight Val Darryl Nellie Darryl Phyllis Darryl Nellie Kevin Phyllis Nellie Kevin Nellie Phyllis Nellie Julius Irving Jim Julius Jim Julius Jim Julius Jim Pam Jim Pam Jim Pam Jim Julius Jim Erin Dwight Stanley Dwight Erin Angela Oscar Creed Erin Pete Pam Creed Oscar Angela Meredith Pam Creed Pam Pete Erin Val Phyllis Val Phyllis Kevin Nellie Phyllis Val Nellie Val Kevin Val Kevin Val Pam Helene Pam Helene Angela Meredith Pam Meredith Dwight Pam Dwight Pam Angela Pam Meredith Meredith Dwight Erin Dwight Erin Oscar Angela Oscar Angela Kevin Erin Pete Erin Pete Erin Pete Kevin Val Darryl Val Darryl Val Darryl Darryl Dwight Pete Oscar Julius Jim Julius Jim Julius Jim Julius Jim Pam Meredith Pam Meredith Pam Meredith Pam Meredith Pam Meredith Pam Pam Meredith Pam Both","09x10","10","09",0.263959390862944,0,"Lice",2.69633846056459,0,0.130232558139535,0.204651162790698,0.0837209302325581,0,0.0372093023255814,0.0186046511627907,0.0418604651162791,0.0744186046511628,0.0604651162790698,0,0,0,0.102325581395349,0.0697674418604651,0.0186046511627907,0,0,0,0,0.116279069767442,0,0.0418604651162791,215,9,173,9,"Dwight Christmas","Dwight puts together a Pennsylvania Dutch-themed office Christmas party, but he ends it abruptly because Jim has to leave for his other job. Meanwhile, Erin seeks comfort from a co-worker after a disappointing text from Andy.",8.4,2204,4.16,22," 6 December 2012","","Charles McDougall","Robert Padnick",9
"173","9x10"," New Instant Message Dwight Dwight Jim Dwight Jim Dwight Phyllis Dwight Jim Dwight Jim Dwight Nellie Darryl Pam Darryl Pam Erin Pam Erin Pam Clark Phyllis Meredith Oscar Kevin Clark Clark Meredith Clark Meredith Clark Phyllis Oscar Meredith Oscar Dwight Clark Dwight Clark Dwight Clark Dwight Erin Pete Erin Oscar Erin Erin Pam Darryl Pam Darryl Pam Suit Store Father Dwight Clark Dwight Clark Dwight Suit Store Father Clark Dwight Suit Store Father Oscar Nellie Kevin Oscar Phyllis Oscar Kevin Oscar Kevin Angela Kevin Angela Nellie Kevin Angela Kevin Everyone Kevin Oscar Nellie Phyllis Creed Athlead Employee Dennis Jim Dennis Jim Dennis Jim Pam Jim Pam Jim Darryl Jim Wade Jim Dwight Suit Store Father Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Pam Jim Darryl Jim Pam Jim Darryl Jim Erin Nellie Kevin Angela Kevin Angela Kevin Angela Kevin Oscar Angela Kevin Oscar Angela Clark Suit Store Father Clark Dwight Clark Suit Store Father Dwight Clark Dwight Clark Dwight Clark Dwight Suit Store Father Clark Dwight Clark Dwight Clark Suit Store Son Suit Store Father Dwight Suit Store Son Athlead Employee Darryl Jim Athlead Employee Darryl Athlead Employee Female Athlead Employee 3rd Athlead Employee 4th Athlead Employee Jim Darryl Athlead Employee Darryl Stanley Stanley Pete Erin Kevin Erin Kevin Erin Athlead Employee Pam Athlead Employee Pam Athlead Employee Suit Store Son Dwight Suit Store Father Dwight Suit Store Father Suit Store Son Dwight Suit Store Son Clark Suit Store Son Clark Suit Store Son Clark Athlead Employee Female Athlead Employee Darryl Pam Darryl Pam Darryl Pam Darryl Pam Jim Darryl Pam Darryl Pam Darryl Pam Kevin Oscar Angela Clark Suit Store Son Clark Suit Store Son Suit Store Son Dwight Clark Dwight Clark Dwight Oscar Meredith Oscar Kevin Oscar Nellie Oscar Meredith Darryl Pam Oscar Kevin Angela Nellie Stanley Creed Angela Creed Oscar Phyllis Kevin Angela Stanley Oscar Angela Dwight Clark Dwight Clark Dwight Clark Dwight Pam Erin Pam","09x11","11","09",0.325,0,"Suit Warehouse",2.97179711872003,0,0.0957446808510638,0.122340425531915,0.212765957446809,0,0.0319148936170213,0.0212765957446809,0.101063829787234,0.0691489361702128,0.101063829787234,0,0,0,0.0319148936170213,0.101063829787234,0.0159574468085106,0,0,0,0,0.0585106382978723,0,0.0372340425531915,188,10,174,9,"Lice","Pam causes a lice outbreak but lets Meredith take the blame, Jim has a business meeting with Dr. J, and some coworkers try to get Darryl and Val back together.",7.6,1952,4.54,22," 10 January 2013","Julius Winfield Erving","Rodman Flender","Niki Schwartz-Wright",10
"174","9x11","Dwight Pam Jim Jim Kevin Dwight Kevin Dwight Kevin Dwight Angela Jim Jim Pam Jim Dwight Oscar Dwight Dwight Dwight Pete Oscar Kevin All All Pam Jim Dwight Nellie Erin Nellie Erin Nellie Erin Pete Erin Nellie Erin Erin Jim Co-worker Jim Co-worker #2 Jim Dwight Darryl Dwight Darryl Dwight Darryl Dwight Jim Dwight Jim Dwight Jim Jim Pam Kevin Pam Angela Pam Pam Oscar Pam Cece Pam  Jim Pam Jim Pam Jim Pam Jim Cece Jim Pam Jim Pam Jim Pam Cece Jim Cece Pete Erin Pete Erin Pete Nellie Erin Pete Pete Erin Pete Nellie Dwight All Dwight Phyllis Dwight Oscar Darryl Dwight Dwight  Dwight Kevin Dwight Mr. Romanko Darryl Mr. Romanko Dwight Darryl Dwight Nellie Dwight Nellie Stanley Nellie Darryl Nellie Mr. Romanko Dwight Nellie Dwight Nellie Creed Nellie Angela Erin Angela Phyllis Kevin Dance Teacher  Ballerinas  Parent in Audience Pam Pam Audience Pam Parent in audience #2 Parent in audience #1 Pam Dwight Darryl Dwight Darryl Dwight Phyllis Erin Meredith Oscar Erin Pete Kevin All Erin Nellie Nellie Investor Co-worker Jim  Jim Pam Lonnie Darryl Lonnie Darryl Darryl Dwight Dwight  Darryl Dwight Darryl Toby Nellie Toby Nellie Toby Nellie Toby Nellie Toby Nellie Toby Nellie Dwight Darryl Dwight Darryl Fast Food Worker Darryl Dwight  Dwight Darryl Dwight Pam Angela Oscar Pam Kevin Pam  Oscar Pam Pam Pam Oscar Angela Pam Pam Pete Erin Dwight Darryl Drive Thru Customer Dwight Nellie Erin Nellie Pete Erin Nellie Pete Erin Toby Dwight Darryl Dwight Darryl Meredith Pam Creed Pam  Pam Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Co-worker Jim Pam Jim Pam Jim Pam Jim Pam Brian Pam Brian Cameraman Brian Pam Brian Pam Brian Pam Guy Darryl Guy Darryl Guy Darryl","09x12","12","09",0.191666666666667,0,"Customer Loyalty",2.91317649635486,0,0.156521739130435,0.208695652173913,0.182608695652174,0,0.0130434782608696,0.00434782608695652,0.0347826086956522,0.0260869565217391,0.0391304347826087,0,0.0304347826086957,0,0.00869565217391304,0.104347826086957,0.00869565217391304,0,0,0,0,0.0782608695652174,0,0.104347826086957,230,11,175,9,"Suit Warehouse","Dwight and Clark pose as father and son to get an account, Darryl goes for an interview with Jim's new business, and everybody in the office goes crazy over a new espresso machine.",7.8,1920,4.15,22," 17 January 2013","","Matt Sohn","Dan Greaney",11
"175","9x12","Pam Brian Pam Brian Erin Pam Brian Pam Erin Pam Brian Pam Brian Meredith Brian Meredith Brian Meredith Clark Dwight Clark Dwight Dwight Clark Dwight Clark Dwight Dwight Clark Dwight Jim Dwight Jim Clark Rolf Clark Rolf Clark Rolf Clark Dwight Rolf Dwight Pam Jim Pam Jim Dwight Jim Dwight Jim  Rolf Dwight Jim Pam Dwight Rolf Dwight Rolf Dwight Rolf Dwight Rolf Dwight Dwight Trevor Dwight Trevor Dwight Trevor Dwight Trevor Dwight Trevor Clark Jim Clark Jim Clark Jim Clark Jim Clark Jim Clark Jim Clark Jim Clark Jim Clark Jim Dwight Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight  Stanley Oscar Pam Darryl Meredith Kevin Meredith Dwight Dwight Mose Dwight Mose Dwight Mose Dwight Mose Dwight Clark Gabor Nate Zeke Clark Zeke Clark Melvina Gabor Melvina Clark Dwight Gabor Angela Stanley Nellie Jim Nellie Jim Oscar Pam David Wallace Jim Dwight David Wallace Dwight David Wallace Dwight Jim David Wallace Jim David Wallace Jim Dwight David Wallace Jim Dwight David Wallace Jim Dwight David Wallace Jim David Wallace Jim Dwight Jim Dwight Hide Pam Hide Pam  Troy Zeke Jim Dwight Nellie Dwight Darryl Wolf Dwight Dwight Dwight Wolf Dwight Wolf Dwight Wolf Dwight Wolf Dwight Wolf Dwight Hide Dwight Hide Dwight Dwight Melvina Dwight Melvina Dwight Melvina Trevor Wolf Dwight Wolf Trevor Dwight Zeke Dwight Jim Dwight Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Sensei Ira Dwight Jim Dwight Jim Dwight Nate Dwight Jim Rolf Dwight Trevor Rolf Wolf Dwight Trevor Wolf Rolf Jim Jim Clark Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Dwight Clark Pam Dwight Clark Dwight Pam Dwight Pam Dwight Pam Dwight Pam Pam & Dwight Dwight Clark Dwight Pam Jim","09x13","13","09",0.13469387755102,0,"Junior Salesman",2.4805803491851,0,0.247252747252747,0.137362637362637,0.467032967032967,0,0,0.010989010989011,0.010989010989011,0.00549450549450549,0.00549450549450549,0,0,0,0.0274725274725275,0.010989010989011,0,0.0494505494505494,0,0,0,0.010989010989011,0,0.0164835164835165,182,12,176,9,"Customer Loyalty","Dwight tries to keep Daryl from leaving Dunder Mifflin, Jim misses his daughter's recital because of an important business meeting, and Nellie is worried that Erin will dump Andy for Pete.",7.9,1984,4.19,22," 24 January 2013","","Kelly Cantley-Kashima","Jonathan Green | Gabe Miller",12
"176","9x13","Nellie Erin Nellie Erin Erin Erin Darryl Erin Darryl Erin Pam Angela Erin Angela Kevin Angela Oscar Angela Oscar Angela Oscar Angela Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Pam Pam Jim Darryl Jim Darryl Jim Pam Dwight Pam Dwight Pam Dwight Pam Erin Pam Erin Pam Erin Pam Meredith Creed Oscar Pam Oscar Pam Phyllis Pam Pam Dwight Pam Dwight Pam Nellie Pam Nellie Pam Pam Dwight Angela Dwight Angela Dwight Angela Dwight Kevin Angela Kevin Angela Dwight Frank Dwight Glenn Nellie Dwight Val Dwight Nellie Pam Dwight Pam Dwight Nate Dwight Nellie Dwight Nate Pam Nate Pam Dwight Nate Kevin Oscar Angela Athlead Employee Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Nellie Pam Toby Frank Pam Frank Pam Frank Pam Toby Nellie Toby Pam Dwight Pam Dwight Pam Dwight Dwight Pam Dwight Dwight Pam Dwight Pam Dwight Oscar Party Guest Senator Oscar Senator Oscar Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Dwight Clark Dwight Clark Pam Clark Pam Clark Dwight Pam Darryl Pam Darryl Pam Darryl Pam Dwight Pam Dwight Darryl Pam Party Photographer Angela Senator Party Photographer Party Waiter Party Photographer Oscar Angela Party Photographer Oscar Senator Party Photographer Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Frank Pam Frank Pam Frank Brian Pam Brian Frank Brian Senator Oscar Angela Senator Kevin Senator Kevin Pam Brian Pam Brian Pam Brian Pam Brian Pam Brian Jim Darryl Jim Darryl Jim Darryl","09x14","14","09",0.317948717948718,0,"Vandalism",2.58940903022355,0,0.138888888888889,0.259259259259259,0.171296296296296,0,0.00462962962962963,0,0.0555555555555556,0.0694444444444444,0.0277777777777778,0,0.0138888888888889,0,0.00462962962962963,0.162037037037037,0.00462962962962963,0,0,0,0,0.0462962962962963,0,0.0416666666666667,216,13,177,9,"Junior Salesman","Dwight gets to hire a new salesman to replace Jim when he is at his other job. But will he promote Clark or go with one of his unqualified friends instead?",7.6,1866,4.45,22," 31 January 2013","","David Rogers","Carrie Kemper",13
"177","9x14","Pam Jim Pam Jim Pam Erin Pete Erin Erin Pete Erin Pete Erin Pete Erin Dwight Dwight Dwight Dwight Kevin Kevin Nellie Meredith Phyllis Stanley Phyllis Angela Kevin Nellie Clark Oscar Darryl Oscar Darryl Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Nail stylist 1 Nail stylist 2 Clark Nellie Nail stylist 2 Nellie Clark Nellie Clark Nellie Oscar Nail manager Oscar Nail manager Darryl Jim Brian Pam Brian Pam Jim Pam Jim Brian Pam Jim Brian Pam Brian Pam Brian Pam Brian Dwight Dwight Andy Dwight Phyllis Andy Phyllis Andy Erin Andy Erin Andy Erin Erin Oscar Andy Dwight Andy Clark Dwight Andy Erin Andy Phyllis Andy Oscar Andy Brian Jim Brian Jim Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Jan Andy Jan Andy Jan Andy Jan Dwight Jan Dwight Andy Jan Dwight Andy Jan Dwight Andy Jan Andy Dwight Andy Andy Angela Andy Angela Andy Oscar Andy Angela Andy Dwight Clark Kevin Dwight Dwight Nellie Meredith Erin Pete Erin Dwight Andy Pam Jim Pam Jim Pam Jim Pam Andy Dwight Andy David Wallace Andy David Wallace Andy David Wallace Andy David Wallace Andy Kevin Dwight Andy Dwight Andy Dwight Kevin Andy Phyllis Clark Andy Clark Andy Clark Andy Andy David Wallace Andy David Wallace Andy David Wallace Andy David Wallace David Wallace Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Erin Pete Erin Pete Erin Pete Erin David Wallace","09x15","15","09",0.363636363636364,0,"Couples Discount",2.66920142128885,0,0.111607142857143,0.120535714285714,0.142857142857143,0.0357142857142857,0.0267857142857143,0.00446428571428571,0.03125,0.0178571428571429,0.0267857142857143,0,0,0,0.00892857142857143,0.0133928571428571,0,0.0446428571428571,0.267857142857143,0,0,0.116071428571429,0,0.03125,224,14,178,9,"Vandalism","Pam tries to find out who vandalized her mural, Darryl finds out that Jim is a slob, and Oscar and Kevin go to Angela and The Senator's child's first birthday party.",7.5,1866,3.97,22," 31 January 2013","","Lee Kirk","Owen Ellickson",14
"178","9x15","David Wallace Andy David Andy David Andy David Andy David Andy David Andy David Andy David Andy David Andy David Andy Andy David Andy David Andy David Andy David Andy David Andy Andy Erin Andy Andy Andy Pam Stanley Phyllis Stanley Pam Erin Pam Pam Dwight Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Andy Pam Andy Dwight Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Pete Clark Andy Pete Andy Pete Andy Clark Andy Clark Andy Clark Andy Clark Dwight Shirley Angela Shirley Dwight Angela Dwight Angela Shirley Angela Dwight Shirley Dwight Angela Dwight Angela Dwight Shirley Andy Phyllis Andy Oscar Creed Meredith Phyllis Oscar Meredith Andy Phyllis Meredith Phyllis Andy Creed Phyllis Oscar Meredith Andy Stanley Phyllis Stanley Phyllis Andy Darryl Andy Kevin Clark Kevin Pete Pam Jim Pam Jim Pam Jim Pam Jim Isaac Pam Isaac Pam Isaac Pam Jim Pam Jim Pam Athlead Coworker Jim Pam Angela Dwight Shirley Dwight Angela Dwight Pete Andy Pete Andy Pete Andy Pete Andy Pete Andy Pete Andy Pete Andy Pete Andy Andy Pete Andy Pete Andy Pete Andy Pete Andy Pete Andy Pete Toby Toby Andy Toby Andy Toby Andy Toby Andy Toby Mark Pam Mark Pam Mark Pam Mark Pam Shirley Dwight Angela Dwight Shirley Dwight Angela Dwight Angela Dwight Angela Shirley Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Mark Toby Nellie Toby Nellie Toby Nellie Toby Nellie Toby Nellie Mark Roger Mark Pam Andy Meredith Andy Meredith Phyllis Andy Darryl Andy Darryl Andy Darryl Andy Mark Pam Mark Pam Mark Pam Mark Pam Mark Pam Mark Pam Mark Pete Andy Pete Andy Erin Andy Pete Erin Pete Erin Pete Andy Mark Pam Mark Pam Mark Pam Mark Pam Mark Pam Mark Mark Pam Shirley Angela Shirley Angela Shirley Angela Shirley Toby Nellie Darryl Toby Nellie Pam Jim Pam Jim Pam Jim Pam Jim Pam Alice Erin Alice Erin Alice Meredith Erin Alice Erin Kevin Alice Pete Alice Erin Pete Erin Alice Erin Pete Erin Creed Gabe Kevin Gabe Creed Toby Toby Clark Alice Clark Pete Alice Andy Andy Alice Andy Pete Andy Pete Andy Andy Alice Clark Pete Gabe Erin Gabe Erin Gabe Nellie Shirley Dwight Angela Dwight Angela Dwight Angela Dwight Angela Shirley Angela Shirley Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Erin Pete Andy Andy Gabe Andy Gabe Erin Gabe Andy Pete Alice Pete Alice Erin Andy Gabe Erin Gabe Erin Gabe Alice Pete Alice Erin Gabe Pete Gabe Pete Gabe Pete Gabe Erin Alice Gabe Erin Gabe Erin Gabe Erin Alice Pete Gabe Pete Gabe Erin Alice Andy Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Oscar's Computer Oscar Oscar Stanley Oscar Kevin Oscar Phyllis Oscar","09x16","16","09",0.138888888888889,0,"Moving On",2.83796244693288,0,0.0731070496083551,0.140992167101828,0.112271540469974,0,0.0261096605744125,0.0130548302872063,0.02088772845953,0.107049608355091,0.0130548302872063,0,0.0391644908616188,0,0.0182767624020888,0.0130548302872063,0.010443864229765,0.0391644908616188,0.214099216710183,0,0,0.0861618798955614,0.0522193211488251,0.02088772845953,383,15,179,9,"Couples Discount","Andy returns after three months to an angry office and an even angrier girlfriend, and Jim's Valentines Day with Pam does not go as planned.",7.3,1888,4.15,22," 7 February 2013","","Troy Miller","Allison Silverman",15
